Student_ID,GPA,SAT_Score,ACT_Score,Family_Size,Income_Level,Marital_Status,Support_Center_Utilization,Retention_Rate,Graduation_Rate,Life_Event,Institution_Type,Graduation_Age,Major,Study_Hours_Per_Week,Student_Loan_Amount,Campus_Engagement,First_Gen_Student,Enrollment_Status,Distance_From_Home,Work_Hours_Per_Week
4098,2.8,1011,22,2,Middle,Single,0.49,0.85,0.89,None,Private,22.8,Business,16.4,33309.84,Low,TRUE,Full-Time,73.5,13.7
4099,2.68,1080,24,3,Middle,Single,0.46,0.67,0.67,Health Issues,Public,22.3,Health Sciences,6.4,34081.62,Medium,FALSE,Part-Time,77.5,7
4100,2.85,1110,24,4,Low,Single,0.27,0.54,0.57,Health Issues,Public,22.9,Health Sciences,16.9,7463.02,High,TRUE,Full-Time,0,4.7
4101,2,874,19,1,High,Single,0.57,0.5,0.5,None,Public,22.1,Health Sciences,9.5,14881.04,Low,FALSE,Part-Time,79.5,11.6
4102,2.33,983,22,1,Low,Single,0.34,0.5,0.56,None,Public,22.3,STEM,9.6,29187.38,Medium,FALSE,Full-Time,56.6,12.7
4103,3.56,1302,29,2,Middle,Single,0.07,0.77,0.77,None,Public,22.7,Education,14.7,16843.33,Low,TRUE,Full-Time,78,0
4104,2.96,1232,27,2,Low,Single,0,0.8,0.87,Health Issues,Public,23,Arts,23.3,25367.19,Low,FALSE,Full-Time,90.1,4.7
4105,2.51,1090,24,1,High,Single,0.22,0.65,0.6,None,Public,22.3,Health Sciences,17.5,17157.31,Low,FALSE,Full-Time,77,14.7
4106,3.52,1136,25,3,Low,Single,0.29,0.94,0.93,None,Private,22.2,Arts,8.6,7817.48,Low,TRUE,Full-Time,38.1,13.3
4107,3.19,1055,23,3,High,Single,0.27,0.76,0.73,Family Issues,Public,23,Business,26.2,7190.37,High,FALSE,Part-Time,69.1,19.2
4108,3.4,1303,29,1,Low,Single,0.57,0.93,0.95,None,Public,22.8,Arts,10,20209.28,Low,TRUE,Full-Time,95.4,2.8
4109,3.02,1069,24,2,Low,Married,0,0.71,0.7,Health Issues,Public,22.6,Business,20.4,17970.05,High,TRUE,Full-Time,25.5,4.2
4110,2.17,1134,25,2,Middle,Single,0.28,0.65,0.64,None,Private,23.1,STEM,22.1,31992.14,Low,FALSE,Part-Time,19.2,16.7
4111,2.94,1271,28,1,High,Single,0.29,0.77,0.74,Family Issues,Private,23.5,Education,15.9,15882.73,High,TRUE,Part-Time,59.1,8.6
4112,2.32,983,22,5,Middle,Single,0.47,0.56,0.54,None,Private,22.7,Education,8.6,8348.64,Low,TRUE,Full-Time,52.9,14.1
4113,3.26,1333,30,1,High,Single,0.1,0.84,0.84,Health Issues,Public,22.2,Education,15.7,27439.97,Medium,FALSE,Full-Time,38.7,7.1
4114,2.03,870,19,2,Low,Single,0.22,0.51,0.4,Health Issues,Private,22.8,STEM,14.6,15748.42,Medium,FALSE,Part-Time,63.8,6.3
4115,2.6,1344,30,1,High,Single,0.05,0.81,0.69,None,Public,22.1,STEM,5.4,4575.28,Medium,TRUE,Full-Time,58.8,10
4116,2.73,1044,23,1,Low,Single,0.13,0.71,0.71,Family Issues,Private,23.1,STEM,13.4,23654.85,Low,FALSE,Full-Time,30.4,14.4
4117,2.82,1063,23,1,Middle,Single,0.34,0.71,0.57,Financial Problems,Public,22.2,Arts,8.5,12910.03,Medium,TRUE,Full-Time,58,5.7
4118,2.52,816,18,1,Low,Single,0.35,0.61,0.6,None,Public,22.4,STEM,14.9,3491.71,Medium,FALSE,Part-Time,91.4,8
4119,2.34,1031,23,3,High,Single,0.47,0.67,0.65,None,Public,22.1,Health Sciences,18.6,24619.52,High,FALSE,Full-Time,19.4,10.8
4120,2.1,944,21,2,High,Married,0.61,0.6,0.62,None,Private,22.6,Arts,14.1,12288.9,Low,FALSE,Full-Time,61.4,5.9
4121,2,1008,22,2,Middle,Single,0.15,0.5,0.47,None,Public,22.6,Business,20.9,29354.41,High,FALSE,Full-Time,27.4,20.9
4122,2.61,1079,24,4,Middle,Married,0.31,0.54,0.62,None,Private,22.9,Health Sciences,17.4,18020.99,Medium,FALSE,Full-Time,85.9,12.7
4123,3.38,1243,27,1,Middle,Single,0,0.75,0.8,None,Private,22.6,STEM,10.4,16541.17,Low,FALSE,Full-Time,3.2,11.9
4124,2.64,1131,25,4,High,Single,0.32,0.64,0.57,Health Issues,Public,22.5,Health Sciences,11.5,41596.41,Medium,TRUE,Full-Time,97.7,6.7
4125,3.51,1146,25,1,Middle,Single,0.29,1,0.99,Health Issues,Private,22.2,Education,21.3,21640.41,Medium,FALSE,Full-Time,42.2,8.3
4126,2.26,935,21,1,High,Married,0.3,0.54,0.62,Health Issues,Private,22.4,Arts,13.9,17331.75,Low,FALSE,Part-Time,43.2,5.3
4127,2.46,967,21,2,Middle,Single,0.62,0.56,0.52,Health Issues,Public,22,STEM,28.8,21759.66,Low,FALSE,Full-Time,72.5,13.4
4128,3.02,1369,30,4,Middle,Single,0.52,0.58,0.58,Health Issues,Public,23.2,STEM,9.3,21705.17,Medium,FALSE,Full-Time,104.6,8.9
4129,2.56,989,22,1,Middle,Single,0.43,0.79,0.86,None,Public,22.5,STEM,20.7,36921.24,Medium,FALSE,Full-Time,73,4.7
4130,2.78,1348,30,3,Middle,Married,0.4,0.75,0.72,None,Public,23.3,STEM,6.3,14977.07,Low,TRUE,Full-Time,66.1,2.3
4131,2.87,1063,23,1,Middle,Married,0.42,0.8,0.85,None,Public,22.4,Arts,0,22805.81,Low,TRUE,Full-Time,60.8,0.9
4132,2.97,1100,24,2,Middle,Single,0.34,0.84,0.79,Family Issues,Public,22,STEM,17.4,18020.41,High,FALSE,Full-Time,73.9,1.4
4133,3.56,1260,28,2,Middle,Single,0.21,0.87,0.73,None,Private,22.3,STEM,3.9,29182.64,Low,TRUE,Full-Time,46,9.1
4134,2.92,1290,29,2,High,Single,0.18,0.74,0.8,Family Issues,Public,22.5,STEM,21.6,23953.54,Low,TRUE,Part-Time,0,16.6
4135,2.76,1083,24,4,Low,Married,0.31,0.84,0.86,None,Public,22.5,Arts,21.4,15371.25,High,FALSE,Part-Time,64.4,8.5
4136,2.77,1041,23,4,Middle,Single,0.01,0.71,0.74,Health Issues,Public,22.8,Business,11.3,18912.35,Medium,TRUE,Full-Time,45.7,6.3
4137,2.86,1091,24,1,Low,Single,0.24,0.77,0.72,None,Public,22.6,STEM,12.5,24405.16,Low,TRUE,Full-Time,15.5,4.5
4138,2.62,1150,25,2,Middle,Single,0.41,0.74,0.69,None,Public,22.3,STEM,3.9,9511.28,Low,FALSE,Full-Time,23.6,0
4139,2.37,1233,27,3,Low,Married,0.4,0.66,0.71,Family Issues,Public,22,STEM,6.9,25690.68,Low,FALSE,Full-Time,23.1,6.5
4140,2.86,1100,24,3,Middle,Single,0.76,0.7,0.71,Family Issues,Private,22.3,Arts,9.2,11246.82,Low,TRUE,Full-Time,53.2,10.7
4141,2.94,1192,26,2,Middle,Single,0.52,0.73,0.72,None,Private,22.8,Arts,8.9,30992.22,Low,FALSE,Full-Time,25.6,9
4142,3.19,1345,30,1,Middle,Single,0.4,0.88,0.89,Financial Problems,Public,22.9,Education,15.9,31229.05,Medium,FALSE,Full-Time,40.4,15.8
4143,3.12,1157,26,3,Middle,Married,0.18,0.86,0.93,None,Private,22.2,Business,22.8,4953.96,Medium,FALSE,Full-Time,32.2,8.2
4144,2.85,1146,25,1,Middle,Single,0,0.83,0.87,None,Private,23,STEM,13,24173.33,Medium,FALSE,Full-Time,1.3,14.8
4145,2,872,19,2,Middle,Married,0.45,0.56,0.53,None,Public,22.8,STEM,14.7,17185.59,High,FALSE,Full-Time,59.3,5.8
4146,2,800,18,1,Middle,Single,0.46,0.56,0.49,Family Issues,Public,22.1,Arts,16.3,15655.56,Medium,TRUE,Full-Time,54.7,14.2
4147,2.56,1158,26,2,Middle,Married,0.1,0.59,0.62,None,Private,22.6,Business,9.3,19133.9,High,FALSE,Full-Time,7.8,14.5
4148,3.43,1085,24,1,High,Divorced,0.16,0.8,0.75,None,Private,22.7,STEM,15.6,21308.38,Low,FALSE,Full-Time,115.1,7.1
4149,2.77,1022,23,2,Middle,Single,0.37,0.77,0.71,None,Public,22,STEM,11.7,2868.47,Medium,FALSE,Full-Time,68.3,11
4150,2.9,1136,25,2,Low,Single,0.63,0.67,0.73,None,Public,22,STEM,23.4,219.53,Medium,FALSE,Full-Time,48.1,10.4
4151,2.67,1090,24,3,Low,Single,0.16,0.67,0.71,Family Issues,Public,22.7,Education,12.7,33785.16,Medium,FALSE,Part-Time,19.3,13.2
4152,3.1,1269,28,1,Low,Divorced,0.54,0.91,0.93,None,Public,22.3,Arts,16.7,19043.63,Low,FALSE,Full-Time,38,16.1
4153,3.13,1112,25,1,Middle,Single,0.74,0.91,0.84,Health Issues,Public,23.3,STEM,14,18953.65,Low,FALSE,Full-Time,22.4,17.1
4154,2.32,987,22,3,Low,Single,0.41,0.61,0.7,Health Issues,Private,23.4,Business,13.1,11083.6,High,TRUE,Part-Time,56.5,8
4155,3.29,1248,28,1,Middle,Single,0,0.79,0.85,None,Public,22.7,STEM,17.2,16475.86,Medium,FALSE,Part-Time,89.2,9.5
4156,2.56,1067,24,2,Low,Single,0.23,0.63,0.61,Health Issues,Public,23,Business,12.8,9058.74,High,FALSE,Part-Time,38,4.8
4157,3.53,1178,26,4,Low,Married,0.08,0.97,0.94,None,Public,22,STEM,14.2,17474.01,Low,TRUE,Full-Time,93.1,7.8
4158,2.79,1028,23,2,Middle,Single,0.24,0.69,0.7,Health Issues,Public,22,Arts,13.3,17040.29,Medium,TRUE,Full-Time,35.2,14.4
4159,2.88,1002,22,1,High,Married,0.24,0.66,0.64,None,Private,22.4,Arts,25.8,16222.96,Low,TRUE,Full-Time,80.6,14.7
4160,2.61,1112,25,2,Low,Married,0.18,0.77,0.88,None,Public,22,STEM,14.3,19671.64,High,FALSE,Full-Time,86.7,9.5
4161,3.07,1101,24,2,Low,Single,0.32,0.79,0.77,Health Issues,Private,22.7,Health Sciences,18.6,18435.8,Medium,FALSE,Full-Time,73.3,3.1
4162,2.84,1171,26,3,Low,Single,0.65,0.65,0.6,None,Public,22.1,Arts,11.5,27617.07,High,TRUE,Full-Time,45.2,11.1
4163,2.68,1059,23,1,Low,Single,0.05,0.72,0.8,None,Public,22.6,STEM,13.4,30906.66,Low,FALSE,Full-Time,11.2,15.6
4164,2.55,824,18,1,Low,Single,0.33,0.74,0.71,Family Issues,Private,22.4,Business,20.3,20878.87,Low,FALSE,Full-Time,4.1,9
4165,2.27,1035,23,1,Low,Single,0.48,0.5,0.54,None,Public,22.8,Health Sciences,16.4,12187.55,High,FALSE,Full-Time,81.7,16.9
4166,3.11,1219,27,3,High,Single,0.43,0.76,0.79,Health Issues,Public,22.7,STEM,24.3,21414.01,Low,FALSE,Full-Time,75.4,3.8
4167,2.77,1055,23,3,Middle,Single,0.62,0.67,0.66,None,Private,22.3,STEM,12.3,14800.26,Medium,FALSE,Full-Time,80.4,7.7
4168,2.81,1063,23,2,Low,Single,0.63,0.75,0.7,Health Issues,Public,22,Arts,24.6,25171.91,High,FALSE,Full-Time,30.9,18.8
4169,2.98,1247,28,2,Low,Single,0.05,0.81,0.81,Family Issues,Public,22.6,Business,14.8,1013.41,Low,FALSE,Full-Time,112.5,16.2
4170,3.11,993,22,3,Middle,Divorced,0.11,0.72,0.66,None,Public,22,Business,14.4,18210.62,Medium,FALSE,Full-Time,38.1,17.3
4171,2,868,19,1,Middle,Single,0.48,0.5,0.5,None,Public,23.1,Business,17.2,31415.64,Medium,FALSE,Full-Time,73.6,5.1
4172,3.13,1075,24,2,Low,Single,0.62,0.89,0.92,None,Public,22.8,Education,13.9,23319.51,Medium,FALSE,Part-Time,13.8,17
4173,2.93,1027,23,5,Low,Divorced,0.56,0.62,0.71,None,Public,22.9,Education,19.5,35493.58,Medium,FALSE,Full-Time,29,0
4174,2.96,955,21,2,Low,Single,0.14,0.77,0.71,Financial Problems,Public,22,Arts,14.3,3243.1,Medium,FALSE,Full-Time,53.9,9.6
4175,2.21,1073,24,1,Low,Married,0.38,0.54,0.53,None,Public,22.7,Arts,12,11921.04,High,FALSE,Full-Time,0,9.9
4176,2.67,1173,26,1,Low,Single,0.17,0.68,0.66,None,Public,22.2,STEM,14.7,14490.77,Low,FALSE,Full-Time,2.3,8.2
4177,3.19,1098,24,2,Middle,Single,0.2,0.96,0.98,None,Public,22.6,Arts,3.5,21472.59,Medium,FALSE,Full-Time,94.9,4.3
4178,2.3,1146,25,1,Middle,Single,0.47,0.88,0.8,None,Public,22,Health Sciences,11.8,29299.07,Medium,TRUE,Full-Time,50.1,1.2
4179,2.95,1372,30,2,Middle,Divorced,0.07,0.57,0.53,None,Public,22.5,Education,17.4,14612.68,High,FALSE,Full-Time,58.5,10.7
4180,2.47,1048,23,2,High,Single,0.67,0.72,0.63,None,Private,22,STEM,21.5,8638.34,Low,FALSE,Full-Time,26.2,9.2
4181,2.91,1141,25,4,Middle,Single,0.53,0.71,0.64,Family Issues,Public,22.4,Health Sciences,19.2,12401.09,Low,FALSE,Full-Time,84.8,9.9
4182,3.04,1023,23,2,High,Single,0.56,0.86,0.83,Family Issues,Private,22,STEM,15.9,21396.99,Medium,TRUE,Full-Time,46.8,14
4183,2.38,973,21,2,High,Married,0.35,0.69,0.77,None,Private,23.4,STEM,15.1,13600.43,Low,FALSE,Full-Time,62.8,8
4184,2.35,1012,22,1,High,Single,0.82,0.73,0.75,None,Private,22.6,STEM,13.5,18362.64,Low,FALSE,Full-Time,14.6,3.3
4185,2.66,1028,23,1,Low,Single,0.42,0.69,0.7,None,Private,22.5,STEM,14.7,7328.55,Medium,FALSE,Full-Time,104.3,13
4186,3.03,1153,25,1,Middle,Married,0.52,0.67,0.73,Health Issues,Public,22.8,STEM,18,32825.72,Low,FALSE,Part-Time,68.8,18.6
4187,3.76,1452,32,1,Low,Single,0,1,1,Family Issues,Public,22,Business,11.2,24370.25,Medium,FALSE,Part-Time,69.7,10
4188,2.43,992,22,2,Middle,Single,0.34,0.62,0.64,Health Issues,Public,22.1,Arts,14.8,21511.65,High,TRUE,Full-Time,96.1,8.7
4189,2.01,1037,23,2,Low,Single,0.41,0.5,0.48,None,Public,22.8,Arts,20,7152.84,High,TRUE,Full-Time,28,8.4
4190,2.45,1090,24,2,Low,Married,0.1,0.57,0.53,None,Public,22.6,Arts,18.9,29547.65,Low,FALSE,Full-Time,72,8.4
4191,3.32,1159,26,1,High,Single,0.03,0.93,0.87,None,Private,22.1,STEM,16.8,16443.21,Low,FALSE,Full-Time,43.6,12.3
4192,2.9,1139,25,1,Middle,Single,0.18,0.89,0.86,None,Private,22.8,Health Sciences,10.3,37033.11,High,TRUE,Full-Time,54.6,19.3
4193,3.13,1292,29,3,High,Single,0.18,0.66,0.65,Family Issues,Public,22.7,STEM,20.1,17355.22,Low,FALSE,Full-Time,106.6,9.2
4194,2.34,800,18,2,Middle,Single,0.31,0.65,0.66,None,Public,22.8,Business,5,20657.7,High,FALSE,Full-Time,35.6,6.2
4195,2,800,18,1,Low,Married,0.41,0.5,0.5,None,Public,22.7,Business,11.6,10298.07,High,FALSE,Full-Time,19,11.9
4196,2.5,1025,23,3,Low,Married,0.61,0.5,0.48,Family Issues,Public,22.2,STEM,16.5,9239,High,TRUE,Full-Time,37.5,12.6
4197,3.2,1264,28,2,Middle,Single,0.26,0.82,0.77,None,Public,22.5,Business,19.2,30169.06,Medium,TRUE,Full-Time,52.6,5
4198,2.03,865,19,1,Low,Married,0.19,0.5,0.52,None,Public,22,Business,12.6,18600.89,Medium,FALSE,Full-Time,47.2,15.4
4199,2.03,800,18,1,High,Single,0.54,0.5,0.48,None,Public,22.2,STEM,17.3,34332.87,Medium,FALSE,Full-Time,78.7,15.8
4200,2.91,1185,26,2,Low,Single,0.37,0.65,0.67,Health Issues,Public,22.4,Education,9.8,10790.98,Low,TRUE,Full-Time,56.1,15.5
4201,2.42,1136,25,2,Low,Single,0.38,0.5,0.41,Family Issues,Public,22.8,Education,17,8438.11,Low,FALSE,Part-Time,29.3,9.3
4202,2.4,936,21,3,Low,Single,0.88,0.53,0.55,Health Issues,Public,22.8,STEM,20.4,14462.32,Low,FALSE,Part-Time,69.2,10.3
4203,2,952,21,1,High,Married,0.43,0.5,0.54,Health Issues,Private,22.1,STEM,14.7,3946.66,Low,FALSE,Full-Time,55.3,5.7
4204,2.44,954,21,2,Middle,Single,0.3,0.57,0.6,Health Issues,Private,22.1,Health Sciences,22.5,17675.88,Low,FALSE,Part-Time,24,15
4205,3.2,1116,25,2,Middle,Single,0.3,0.73,0.72,Health Issues,Public,23.2,STEM,16.7,28806.57,Low,TRUE,Full-Time,65.1,6.3
4206,2.43,1006,22,2,Low,Married,0.16,0.65,0.69,Family Issues,Public,22.4,Health Sciences,18.7,30768.74,Medium,TRUE,Full-Time,49.4,7.6
4207,2.58,1174,26,1,Middle,Single,0.27,0.71,0.64,None,Public,22.6,STEM,16.3,3051.17,High,FALSE,Part-Time,16.6,12.7
4208,2,800,18,2,Middle,Single,0.35,0.53,0.52,None,Public,22.9,Education,4.4,1543.99,Medium,FALSE,Full-Time,43.5,14
4209,2.18,971,21,1,Low,Single,0.52,0.52,0.51,Health Issues,Public,22.5,Arts,20.9,13550.84,Low,FALSE,Full-Time,35,7.7
4210,2.51,931,20,6,Middle,Single,0.32,0.6,0.65,Health Issues,Public,22.4,Education,18,3230.41,High,FALSE,Part-Time,46,0.1
4211,2.61,1061,23,2,Middle,Married,0.58,0.57,0.47,None,Public,22.3,STEM,15.7,30037.9,Low,TRUE,Part-Time,58.6,16.3
4212,3.06,1019,22,2,Low,Single,0.12,0.68,0.63,Health Issues,Public,22.2,Business,9.1,18475.55,Medium,FALSE,Full-Time,49.5,10.1
4213,3.4,1219,27,2,Low,Single,0.23,0.92,1,None,Public,22.6,Business,14.8,15087.47,Medium,FALSE,Full-Time,22.9,21
4214,2.01,821,18,4,Low,Single,0.31,0.5,0.4,Health Issues,Public,22,Arts,13.3,29550.39,Low,FALSE,Full-Time,95.5,10.6
4215,2.98,1106,24,2,Middle,Single,0.08,0.74,0.78,None,Private,22.3,Arts,5.4,21030.05,Medium,FALSE,Full-Time,41.6,4.1
4216,2.84,1183,26,1,Middle,Married,0.37,0.68,0.64,None,Public,22.8,Business,25.6,12319.39,Low,TRUE,Full-Time,66.9,11.3
4217,3.46,1378,31,4,Middle,Married,0.09,0.92,0.94,Family Issues,Public,22.7,Business,21.4,10637.46,Medium,FALSE,Full-Time,89.9,4.5
4218,2.46,1027,23,4,Low,Single,0.36,0.5,0.57,None,Public,23.2,Business,11.1,8943.38,Low,FALSE,Full-Time,51.1,11.1
4219,3.1,1148,25,1,Middle,Single,0.5,0.78,0.79,None,Private,22.9,Arts,11.6,23426.19,Low,FALSE,Full-Time,42.4,10.6
4220,2.5,829,18,1,Low,Single,0.32,0.66,0.73,None,Public,22.7,Health Sciences,16.1,25544.33,Medium,FALSE,Full-Time,53.3,13.5
4221,2.24,800,18,5,Middle,Married,0.43,0.5,0.48,None,Public,22.5,STEM,19.1,36012.87,Low,FALSE,Full-Time,58.2,8.4
4222,3.34,1226,27,2,High,Single,0.11,0.73,0.71,None,Public,22.3,STEM,14.3,8017.09,Low,TRUE,Full-Time,75.3,1.3
4223,3.02,1099,24,2,Middle,Single,0.12,0.75,0.79,Health Issues,Public,22.8,STEM,16.8,25672.75,Low,FALSE,Part-Time,97,6.6
4224,3.36,1276,28,1,Low,Married,0.03,0.89,0.87,None,Public,22.7,Health Sciences,11.6,9547.33,Low,TRUE,Full-Time,43.7,7.4
4225,2,893,20,1,High,Married,0.87,0.52,0.55,None,Public,22.3,Arts,11.1,21827.99,Medium,FALSE,Part-Time,0,4.6
4226,3.46,1177,26,2,Low,Married,0.32,0.92,0.98,Family Issues,Private,22.1,STEM,12.5,14895.38,Medium,FALSE,Full-Time,80.4,12.2
4227,3.99,1380,31,1,Middle,Single,0.16,0.89,0.93,Health Issues,Private,22.5,Business,12.4,21979.7,Medium,FALSE,Part-Time,13.1,6.3
4228,2.84,1162,26,1,Low,Married,0.3,0.55,0.47,Financial Problems,Public,23.1,Business,7.8,29508.6,Low,FALSE,Part-Time,106.6,3.9
4229,2.74,1141,25,1,Middle,Divorced,0.68,0.69,0.68,None,Public,22.6,Arts,15.3,27134.66,Low,TRUE,Full-Time,83.2,5.2
4230,2.94,1101,24,1,Middle,Single,0.49,0.61,0.63,None,Public,22.5,STEM,22,486.22,Medium,FALSE,Full-Time,15.9,6
4231,2.33,864,19,1,Middle,Single,0.27,0.5,0.49,Health Issues,Public,22.7,Arts,9.7,7733.42,Medium,FALSE,Full-Time,36.4,12.7
4232,3.2,1303,29,4,High,Single,0.55,0.89,0.9,None,Public,22.7,Education,12.6,10066.99,Low,FALSE,Part-Time,61.9,18.7
4233,2.15,1008,22,1,Middle,Single,0.77,0.56,0.57,None,Public,22.6,Arts,11.6,33286.21,Medium,FALSE,Full-Time,101.5,12.1
4234,3.03,1175,26,2,Low,Single,0.17,0.7,0.67,Health Issues,Public,22.5,STEM,9.5,35588.25,Medium,TRUE,Full-Time,46.6,10.5
4235,2.33,865,19,1,High,Married,0.64,0.51,0.5,None,Public,22.2,Health Sciences,0.2,27156.22,Medium,TRUE,Full-Time,32.6,9.5
4236,2.53,923,20,2,Low,Single,0.63,0.69,0.63,None,Private,23,Business,11.4,12775.88,Low,TRUE,Part-Time,41.3,15.4
4237,3.39,1315,29,2,Middle,Single,0,0.87,0.85,None,Private,22.3,Business,11.7,33852.34,Medium,FALSE,Full-Time,0,13
4238,2.54,1047,23,2,Middle,Single,0.12,0.51,0.44,None,Private,23.3,Arts,20,17170.53,Medium,FALSE,Full-Time,87.1,17.7
4239,3.59,1317,29,4,High,Single,0.17,0.7,0.71,None,Public,22.6,Business,15,15391.93,High,FALSE,Full-Time,88.1,9.1
4240,2.74,1088,24,1,Middle,Single,0.18,0.87,0.86,Health Issues,Private,22.5,Arts,19.4,0,Medium,FALSE,Full-Time,44.4,13
4241,2,823,18,2,High,Married,0.11,0.5,0.45,None,Private,22.9,Business,15.1,34462.89,Low,FALSE,Full-Time,96.8,13.1
4242,3.03,1233,27,3,Middle,Single,0.07,0.81,0.9,None,Public,22.2,Business,13.5,22320.97,High,FALSE,Full-Time,0,20.2
4243,2,1011,22,3,Low,Single,0.37,0.65,0.64,Family Issues,Private,22.8,Business,24.3,17113.23,Low,TRUE,Full-Time,59.8,8.5
4244,2.96,1204,27,6,Middle,Single,0.16,0.75,0.77,None,Public,22.6,Business,13,26365.57,Medium,FALSE,Full-Time,75.7,10.6
4245,2.97,1103,24,1,Middle,Single,0.27,0.68,0.65,None,Public,22.7,Business,15.3,16715.38,Low,FALSE,Full-Time,74.6,20.4
4246,2.27,868,19,4,Low,Married,0.81,0.5,0.48,Financial Problems,Public,22.2,STEM,12.5,25439.02,Medium,FALSE,Full-Time,89.7,13.6
4247,3.27,1124,25,2,Low,Single,0.3,0.67,0.69,Family Issues,Public,22.2,STEM,12.5,21358.31,High,FALSE,Full-Time,23.7,10.5
4248,3.49,1429,32,1,Middle,Single,0.42,0.91,0.89,None,Public,22,Arts,20.5,12711.91,High,FALSE,Full-Time,42.2,10.6
4249,3.08,1173,26,2,High,Single,0.38,0.92,0.92,None,Public,22.3,STEM,15.3,7575.85,Low,FALSE,Part-Time,94,15.7
4250,2.97,1091,24,3,Middle,Single,0.29,0.7,0.74,None,Private,22.2,Education,10,30087.94,Medium,FALSE,Full-Time,2.6,12.8
4251,3.86,1261,28,1,Middle,Single,0.16,0.91,0.88,Family Issues,Private,22.2,Business,16.2,0,Low,TRUE,Part-Time,70,18.8
4252,2.87,1131,25,2,Low,Single,0.32,0.79,0.72,None,Public,22.4,STEM,20.2,6549.42,Low,TRUE,Full-Time,52.5,17.2
4253,2.52,1131,25,1,Low,Single,0.46,0.56,0.48,None,Public,22.5,Business,11.6,10625.17,Medium,FALSE,Full-Time,82,10.6
4254,2.6,936,21,3,Middle,Single,0.42,0.68,0.75,Family Issues,Private,22.8,STEM,11.7,12778.6,Low,FALSE,Full-Time,47.5,0
4255,3.4,1135,25,2,Low,Single,0.09,0.85,0.9,None,Public,22.8,Education,11.8,20457.41,Medium,FALSE,Full-Time,47.2,10
4256,3.04,1255,28,1,Middle,Single,0,0.72,0.75,None,Public,22.8,STEM,13.8,18884.36,Medium,FALSE,Full-Time,85.7,4.4
4257,2.69,974,21,1,Low,Married,0.05,0.67,0.65,None,Public,22.8,Business,17.3,6848.62,Medium,FALSE,Full-Time,68.2,3.4
4258,3.65,1313,29,4,Middle,Single,0,1,0.93,None,Public,22.6,STEM,15.2,14943.54,High,FALSE,Part-Time,0,6.2
4259,3.02,1086,24,1,Low,Single,0.11,0.82,0.8,None,Private,22.5,STEM,16.1,30414.03,Medium,TRUE,Part-Time,46.6,7.2
4260,2.45,966,21,1,Low,Single,0.28,0.72,0.72,Health Issues,Public,23,Education,21.9,20437.31,High,FALSE,Part-Time,102.4,17
4261,2.91,1249,28,2,Middle,Single,0.61,0.64,0.58,None,Public,22.8,Arts,15.7,25745.66,High,FALSE,Part-Time,72.1,1.8
4262,2.62,1056,23,1,Low,Single,0.55,0.76,0.69,Financial Problems,Public,22,STEM,18.9,6430.28,Low,FALSE,Full-Time,41.6,14.3
4263,3.17,1213,27,1,Low,Single,0.6,0.86,0.77,None,Public,22.4,Health Sciences,12.3,17947.69,Low,FALSE,Full-Time,93.2,2.8
4264,2.91,1056,23,3,Middle,Married,0.29,0.58,0.61,None,Public,22,Business,17.6,27208.2,Low,TRUE,Full-Time,95.1,8.1
4265,2.83,1091,24,1,Middle,Single,0.08,0.76,0.7,None,Public,22,Business,16.6,20893,Low,FALSE,Full-Time,0,20.3
4266,2.82,1174,26,1,Low,Single,0.3,0.65,0.67,Family Issues,Public,22.2,Business,13.7,9694.25,Medium,TRUE,Part-Time,83.2,7.6
4267,3.03,1143,25,3,Middle,Single,0.16,0.6,0.58,None,Public,22.4,STEM,16.5,23773.88,High,FALSE,Full-Time,26.7,4.6
4268,2.26,800,18,5,Low,Single,0.67,0.58,0.61,None,Public,22.3,Arts,7.4,19989.21,High,FALSE,Full-Time,97.1,0
4269,2.44,931,20,3,Low,Divorced,0.68,0.66,0.68,Family Issues,Private,22,STEM,17.4,15900.3,High,TRUE,Full-Time,3.8,17.3
4270,2.85,1239,27,2,Middle,Divorced,0.03,0.73,0.72,Health Issues,Private,22.9,Education,8.4,25204.88,Medium,FALSE,Full-Time,15.7,0
4271,2.65,1080,24,2,Middle,Married,0.53,0.65,0.66,None,Private,22.1,Education,21.6,11212.91,Low,TRUE,Part-Time,28.2,7.7
4272,2.84,1021,22,4,Low,Single,0.5,0.68,0.67,None,Public,22.7,Business,14.1,16938.59,Low,TRUE,Part-Time,2.4,9.2
4273,2,896,20,3,High,Single,0.78,0.75,0.72,None,Public,22.2,Arts,11.3,17818.56,High,FALSE,Full-Time,95.9,6.1
4274,2,938,21,2,High,Single,0.69,0.5,0.55,Health Issues,Public,22.3,Health Sciences,18.8,27795.52,Medium,FALSE,Part-Time,90.9,14.4
4275,2.45,800,18,4,Low,Single,0,0.7,0.68,Financial Problems,Public,22.7,Education,17,20856.65,Medium,FALSE,Full-Time,22.1,15.3
4276,2.87,1084,24,2,Low,Single,0.41,0.72,0.71,None,Public,22.3,STEM,15,14903.13,Medium,FALSE,Part-Time,78.3,11.7
4277,2.71,1010,22,5,Middle,Single,0.42,0.59,0.52,None,Public,22.6,STEM,1.6,13201.37,High,TRUE,Full-Time,19,5
4278,2.06,955,21,4,Middle,Single,0.46,0.51,0.52,None,Private,22.6,Arts,20,5763.04,Medium,TRUE,Full-Time,25.6,15.8
